131120050,13112,野沢
131120051,13112,八幡山
131120052,13112,羽根木
131120053,13112,東玉川
131120054,13112,深沢
131120055,13112,船橋
131120056,13112,松原
131120057,13112,三宿
131120058,13112,南烏山
131120059,13112,宮坂
131120060,13112,用賀
131120061,13112,若林
131130001,13113,上原
131130002,13113,鶯谷町
131130003,13113,宇田川町
131130004,13113,恵比寿
131130005,13113,恵比寿西
131130006,13113,恵比寿南
131130007,13113,大山町
131130008,13113,神山町
131130009,13113,桜丘町
131130010,13113,笹塚
131130011,13113,猿楽町
131130012,13113,渋谷
131130013,13113,松濤
131130014,13113,神宮前
131130015,13113,神泉町
131130016,13113,神南
131130018,13113,代官山町
131130019,13113,道玄坂
131130021,13113,南平台町
131130022,13113,西原
131130024,13113,鉢山町
131130025,13113,初台
131130026,13113,東
131130027,13113,広尾
131130028,13113,本町
131130029,13113,円山町
131130030,13113,元代々木町
131130031,13113,代々木
131130032,13113,代々木神園町
131130033,13113,千駄ヶ谷
131130034,13113,富ヶ谷
131130035,13113,幡ヶ谷
131140001,13114,新井
131140002,13114,江古田
131140003,13114,江原町
131140004,13114,上鷺宮
131140005,13114,上高田
131140006,13114,鷺宮
131140007,13114,白鷺
131140008,13114,中央
131140009,13114,中野
131140010,13114,沼袋
131140011,13114,野方
131140012,13114,東中野
131140013,13114,本町
131140014,13114,松が丘
131140015,13114,丸山
131140016,13114,南台
131140017,13114,大和町
131140018,13114,弥生町
131140019,13114,若宮
131150001,13115,阿佐谷北
131150002,13115,阿佐谷南
131150003,13115,天沼
131150004,13115,井草
131150005,13115,和泉
131150006,13115,今川
131150007,13115,梅里
131150008,13115,永福
131150009,13115,大宮
131150010,13115,荻窪
131150011,13115,上井草
131150012,13115,上荻
131150013,13115,上高井戸
131150014,13115,久我山
131150015,13115,高円寺北
131150016,13115,高円寺南
131150017,13115,清水
131150018,13115,下井草
131150019,13115,下高井戸
131150020,13115,松庵
131150021,13115,善福寺
131150022,13115,高井戸西
131150023,13115,高井戸東
131150024,13115,成田西
131150025,13115,成田東
131150026,13115,西荻北
131150027,13115,西荻南
131150028,13115,浜田山
131150029,13115,方南
131150030,13115,堀ノ内
131150031,13115,本天沼
131150032,13115,松ノ木
131150033,13115,南荻窪
131150034,13115,宮前
131150035,13115,桃井
131150036,13115,和田
131160001,13116,池袋
131160002,13116,池袋本町
131160003,13116,要町
131160004,13116,上池袋
131160005,13116,北大塚
131160006,13116,駒込
131160007,13116,巣鴨
131160008,13116,千川
131160009,13116,雑司が谷
131160010,13116,高田
131160011,13116,高松
131160012,13116,千早
131160013,13116,長崎
131160014,13116,西池袋
131160015,13116,西巣鴨
131160016,13116,東池袋
131160017,13116,南池袋
131160018,13116,南大塚
131160019,13116,南長崎
131160020,13116,目白
131170001,13117,赤羽
131170002,13117,赤羽北
131170003,13117,赤羽台
131170004,13117,赤羽西
131170005,13117,赤羽南
131170006,13117,岩淵町
131170007,13117,浮間
131170008,13117,王子
131170009,13117,王子本町
131170010,13117,上十条
131170011,13117,上中里
131170012,13117,神谷
131170013,13117,岸町
131170014,13117,桐ケ丘
131170015,13117,栄町
131170016,13117,志茂
131170017,13117,十条台
131170018,13117,十条仲原
131170019,13117,昭和町
131170020,13117,滝野川
131170021,13117,田端
131170022,13117,田端新町
131170023,13117,豊島
131170024,13117,中里
131170025,13117,中十条
131170026,13117,西が丘
131170027,13117,西ケ原
131170028,13117,東十条
131170029,13117,東田端
131170030,13117,堀船
131180001,13118,荒川
131180002,13118,西尾久
131180003,13118,西日暮里
131180004,13118,東尾久
131180005,13118,東日暮里
131180006,13118,町屋
131180007,13118,南千住
131190001,13119,相生町
131190002,13119,赤塚
131190003,13119,赤塚新町
131190004,13119,小豆沢
131190005,13119,泉町
131190006,13119,板橋
131190007,13119,稲荷台
131190008,13119,大原町
131190009,13119,大谷口
131190010,13119,大谷口上町
131190011,13119,大谷口北町
131190012,13119,大山金井町
131190013,13119,大山町
131190014,13119,大山西町
131190015,13119,大山東町
131190016,13119,加賀
131190017,13119,上板橋
131190018,13119,熊野町
131190019,13119,小茂根
131190020,13119,幸町
131190021,13119,栄町
131190022,13119,坂下
131190023,13119,桜川
131190024,13119,清水町
131190025,13119,志村
131190026,13119,新河岸
131190027,13119,大門
131190028,13119,高島平
131190029,13119,東新町
131190030,13119,常盤台
131190031,13119,徳丸
131190032,13119,中板橋
131190033,13119,仲宿
131190034,13119,中台
131190035,13119,仲町
131190036,13119,中丸町
131190037,13119,成増
131190038,13119,西台
131190039,13119,蓮沼町
131190040,13119,蓮根
131190041,13119,東坂下
131190042,13119,東山町
131190043,13119,氷川町
131190044,13119,富士見町
131190045,13119,双葉町
131190046,13119,舟渡
131190047,13119,本町
131190048,13119,前野町
131190049,13119,三園
131190050,13119,南町
131190051,13119,南常盤台
131190052,13119,宮本町
131190053,13119,向原
131190054,13119,大和町
131190055,13119,弥生町
131190056,13119,四葉
131190057,13119,若木
131200001,13120,旭丘
131200002,13120,旭町
131200003,13120,大泉学園町
131200004,13120,大泉町
131200005,13120,春日町
131200006,13120,上石神井
131200007,13120,上石神井南町
131200008,13120,北町
131200009,13120,向山
131200010,13120,小竹町
131200011,13120,栄町
131200012,13120,桜台
131200013,13120,下石神井
131200014,13120,石神井台
131200015,13120,石神井町
131200016,13120,関町北
131200017,13120,関町東
131200018,13120,関町南
131200019,13120,高野台
131200020,13120,高松
131200021,13120,田柄
131200022,13120,立野町
131200023,13120,土支田
131200024,13120,豊玉上
131200025,13120,豊玉北
131200026,13120,豊玉中
131200027,13120,豊玉南
131200028,13120,中村
131200029,13120,中村北
131200030,13120,中村南
131200031,13120,西大泉
131200032,13120,西大泉町
131200033,13120,錦
131200034,13120,貫井
131200035,13120,練馬
131200036,13120,羽沢
131200037,13120,早宮
131200038,13120,東大泉
131200039,13120,光が丘
131200040,13120,氷川台
131200041,13120,富士見台
131200042,13120,平和台
131200043,13120,南大泉
131200044,13120,南田中
131200045,13120,三原台
131200046,13120,谷原
131210001,13121,青井
131210002,13121,足立
131210003,13121,綾瀬
131210004,13121,伊興
131210005,13121,伊興本町
131210006,13121,入谷
131210007,13121,入谷町
131210008,13121,梅島
131210009,13121,梅田
131210010,13121,扇
131210011,13121,大谷田
131210012,13121,興野
131210013,13121,小台
131210014,13121,加賀
131210015,13121,加平
131210016,13121,北加平町
131210017,13121,栗原
131210018,13121,弘道
131210019,13121,江北
131210020,13121,古千谷
131210021,13121,古千谷本町
131210022,13121,佐野
131210023,13121,皿沼
131210024,13121,鹿浜
131210025,13121,島根
131210026,13121,新田
131210027,13121,神明
131210028,13121,神明南
131210029,13121,関原
131210030,13121,千住
131210031,13121,千住曙町
131210032,13121,千住旭町
131210033,13121,千住東
131210034,13121,千住大川町
131210035,13121,千住河原町
131210036,13121,千住寿町
131210037,13121,千住桜木
131210038,13121,千住関屋町
131210039,13121,千住龍田町
131210040,13121,千住中居町
131210041,13121,千住仲町
131210042,13121,千住橋戸町
131210043,13121,千住緑町
131210044,13121,千住宮元町
131210045,13121,千住元町
131210046,13121,千住柳町
131210047,13121,竹の塚
131210048,13121,辰沼
131210049,13121,中央本町
131210050,13121,椿
131210051,13121,東和
131210052,13121,舎人
131210053,13121,舎人公園
131210054,13121,舎人町
131210055,13121,中川
131210056,13121,西綾瀬
131210057,13121,西新井
131210058,13121,西新井栄町
131210059,13121,西新井本町
131210060,13121,西伊興
131210061,13121,西伊興町
131210062,13121,西加平
131210063,13121,西竹の塚
131210064,13121,西保木間
131210065,13121,花畑
131210066,13121,東綾瀬
131210067,13121,東伊興
131210068,13121,東保木間
131210069,13121,東六月町
131210070,13121,一ツ家
131210071,13121,日ノ出町
131210072,13121,平野
131210073,13121,保木間
131210074,13121,保塚町
131210075,13121,堀之内
131210076,13121,南花畑
131210077,13121,宮城
131210078,13121,六木
131210079,13121,本木
131210080,13121,本木北町
131210081,13121,本木西町
131210082,13121,本木東町
131210083,13121,本木南町
131210084,13121,谷在家
131210085,13121,谷中
131210086,13121,柳原
131210087,13121,六月
131210088,13121,六町
131220001,13122,青戸
131220002,13122,奥戸
131220003,13122,お花茶屋
131220004,13122,金町
131220005,13122,金町浄水場
131220006,13122,鎌倉
131220007,13122,亀有
131220008,13122,小菅
131220009,13122,柴又
131220010,13122,白鳥
131220011,13122,新小岩
131220012,13122,高砂
131220013,13122,宝町
131220014,13122,立石
131220015,13122,新宿
131220016,13122,西亀有
131220017,13122,西新小岩
131220018,13122,西水元
131220019,13122,東金町
131220020,13122,東新小岩
131220021,13122,東立石
131220022,13122,東堀切
131220023,13122,東水元
131220024,13122,東四つ木
131220025,13122,細田
131220026,13122,堀切
131220027,13122,水元
131220028,13122,水元公園
131220029,13122,南水元
131220030,13122,四つ木
131230001,13123,一之江
131230002,13123,一之江町
131230003,13123,宇喜田町
131230004,13123,江戸川
131230005,13123,大杉
131230006,13123,興宮町
131230007,13123,上一色
131230008,13123,上篠崎
131230009,13123,北葛西
131230010,13123,北小岩
131230011,13123,北篠崎
131230012,13123,小松川
131230013,13123,鹿骨
131230014,13123,鹿骨町
131230015,13123,篠崎町
131230016,13123,下篠崎町
131230017,13123,清新町
131230018,13123,中央
131230019,13123,中葛西
131230020,13123,新堀
131230021,13123,西一之江
131230022,13123,西葛西
131230023,13123,西小岩
131230024,13123,西小松川町
131230025,13123,西篠崎
131230026,13123,西瑞江
131230026,13123,西瑞江
131230027,13123,二之江町
131230028,13123,春江町
131230029,13123,東葛西
131230030,13123,東小岩
131230031,13123,東小松川
131230032,13123,東篠崎
131230033,13123,東篠崎町
131230034,13123,東松本
131230035,13123,東瑞江
131230036,13123,平井
131230037,13123,船堀
131230038,13123,本一色
131230039,13123,松江
131230040,13123,松島
131230041,13123,松本
131230042,13123,瑞江
131230043,13123,南葛西
131230044,13123,南小岩
131230045,13123,南篠崎町
131230046,13123,谷河内
131230047,13123,臨海町
132010001,13201,暁町
132010002,13201,旭町
132010003,13201,東町
132010004,13201,石川町
132010005,13201,泉町
132010006,13201,犬目町
132010007,13201,上野町
132010008,13201,打越町
132010009,13201,宇津木町
132010010,13201,宇津貫町
132010011,13201,梅坪町
132010012,13201,裏高尾町
132010013,13201,追分町
132010014,13201,大塚
132010015,13201,大船町
132010016,13201,大谷町
132010017,13201,大横町
132010018,13201,大和田町
132010019,13201,小門町
132010020,13201,尾崎町
132010021,13201,小津町
132010022,13201,鹿島
132010023,13201,加住町
132010024,13201,片倉町
132010025,13201,叶谷町
132010026,13201,上壱分方町
132010027,13201,上恩方町
132010028,13201,上川町
132010029,13201,上柚木
132010030,13201,川口町
132010031,13201,川町
132010032,13201,北野台
132010033,13201,北野町
132010034,13201,絹ケ丘
132010035,13201,清川町
132010036,13201,椚田町
132010037,13201,久保山町
132010038,13201,越野
132010039,13201,小比企町
132010040,13201,小宮町
132010041,13201,子安町
132010042,13201,左入町
132010043,13201,散田町
132010044,13201,下恩方町
132010045,13201,下柚木
132010046,13201,城山手
132010047,13201,新町
132010048,13201,諏訪町
132010049,13201,千人町
132010050,13201,台町
132010051,13201,大楽寺町
132010052,13201,平町
132010053,13201,高尾町
132010054,13201,高倉町
132010055,13201,高月町
132010056,13201,滝山町
132010057,13201,館町
132010058,13201,田町
132010059,13201,丹木町
132010060,13201,寺田町
132010061,13201,寺町
132010062,13201,天神町
132010063,13201,廿里町
132010064,13201,戸吹町
132010065,13201,中町
132010066,13201,長沼町
132010067,13201,中野上町
132010068,13201,中野山王
132010069,13201,中野町
132010070,13201,長房町
132010071,13201,中山
132010072,13201,七国
132010073,13201,並木町
132010074,13201,楢原町
132010075,13201,南陽台
132010076,13201,西浅川町
132010077,13201,西片倉
132010078,13201,西寺方町
132010079,13201,弐分方町
132010080,13201,狭間町
132010081,13201,八幡町
132010082,13201,初沢町
132010083,13201,東浅川町
132010084,13201,東中野
132010085,13201,兵衛
132010086,13201,日吉町
132010087,13201,平岡町
132010088,13201,富士見町
132010089,13201,別所
132010090,13201,堀之内
132010091,13201,本郷町
132010092,13201,本町
132010093,13201,松が谷
132010094,13201,松木
132010095,13201,丸山町
132010096,13201,三崎町
132010097,13201,みつい台
132010098,13201,緑町
132010099,13201,南浅川町
132010100,13201,南大沢
132010101,13201,南新町
132010102,13201,南町
132010103,13201,みなみ野
132010104,13201,宮下町
132010105,13201,美山町
132010106,13201,明神町
132010107,13201,めじろ台
132010108,13201,元八王子町
132010109,13201,元本郷町
132010110,13201,元横山町
132010111,13201,八木町
132010112,13201,谷野町
132010113,13201,山田町
132010114,13201,鑓水
132010115,13201,八日町
132010116,13201,横川町
132010117,13201,横山町
132010118,13201,四谷町
132010119,13201,万町
132020001,13202,曙町
132020002,13202,泉町
132020003,13202,一番町
132020004,13202,柏町
132020005,13202,上砂町
132020006,13202,幸町
132020007,13202,栄町
132020008,13202,柴崎町
132020009,13202,砂川町
132020010,13202,高松町
132020011,13202,錦町
132020012,13202,西砂町
132020013,13202,羽衣町
132020014,13202,富士見町
132020015,13202,緑町
132020016,13202,若葉町
132030001,13203,吉祥寺北町
132030002,13203,吉祥寺東町
132030003,13203,吉祥寺本町
132030004,13203,吉祥寺南町
132030005,13203,境南町
132030006,13203,御殿山
132030007,13203,境
132030008,13203,桜堤
132030009,13203,関前
132030010,13203,中町
132030011,13203,西久保
132030012,13203,緑町
132030013,13203,八幡町
132040001,13204,井口
132040002,13204,井の頭
132040003,13204,大沢
132040004,13204,上連雀
132040005,13204,北野
132040006,13204,下連雀
132040007,13204,新川
132040008,13204,深大寺
132040009,13204,中原
132040010,13204,野崎
132040011,13204,牟礼
132050001,13205,天ケ瀬町
132050002,13205,今井
132050003,13205,今寺
132050004,13205,裏宿町
132050005,13205,大柳町
132050006,13205,小曾木
132050007,13205,勝沼
132050008,13205,河辺町
132050009,13205,上町
132050010,13205,木野下
132050011,13205,黒沢
132050012,13205,駒木町
132050013,13205,沢井
132050014,13205,塩船
132050015,13205,新町
132050016,13205,末広町
132050017,13205,住江町
132050018,13205,大門
132050019,13205,滝ノ上町
132050020,13205,千ケ瀬町
132050021,13205,富岡
132050022,13205,友田町
132050023,13205,仲町
132050024,13205,長淵
132050025,13205,成木
132050026,13205,西分町
132050027,13205,根ケ布
132050028,13205,野上町
132050029,13205,梅郷
132050030,13205,畑中
132050031,13205,東青梅
132050032,13205,日向和田
132050033,13205,吹上
132050034,13205,藤橋
132050035,13205,二俣尾
132050036,13205,本町
132050037,13205,御岳
132050038,13205,御岳山
132050039,13205,御岳本町
132050040,13205,森下町
132050041,13205,師岡町
132050042,13205,谷野
132050043,13205,柚木町
132050044,13205,和田町
132060001,13206,朝日町
132060002,13206,押立町
132060003,13206,片町
132060004,13206,北山町
132060005,13206,寿町
132060006,13206,小柳町
132060007,13206,是政
132060008,13206,幸町
132060009,13206,栄町
132060010,13206,清水が丘
132060011,13206,白糸台
132060012,13206,新町
132060013,13206,住吉町
132060014,13206,浅間町
132060015,13206,多磨町
132060016,13206,天神町
132060017,13206,東芝町
132060018,13206,西原町
132060019,13206,西府町
132060020,13206,日鋼町
132060021,13206,日新町
132060022,13206,八幡町
132060023,13206,晴見町
132060024,13206,日吉町
132060025,13206,府中町
132060026,13206,分梅町
132060027,13206,本宿町
132060028,13206,本町
132060029,13206,緑町
132060030,13206,南町
132060031,13206,宮西町
132060032,13206,宮町
132060033,13206,美好町
132060034,13206,武蔵台
132060035,13206,紅葉丘
132060036,13206,矢崎町
132060037,13206,四谷
132060038,13206,若松町
132070001,13207,朝日町
132070002,13207,東町
132070003,13207,大神町
132070004,13207,郷地町
132070005,13207,上川原町
132070006,13207,昭和町
132070007,13207,田中町
132070008,13207,玉川町
132070009,13207,築地町
132070010,13207,つつじが丘
132070011,13207,中神町
132070012,13207,拝島町
132070013,13207,福島町
132070014,13207,松原町
132070015,13207,緑町
132070016,13207,美堀町
132070017,13207,宮沢町
132070018,13207,武蔵野
132070019,13207,もくせいの杜
132080001,13208,入間町
132080002,13208,上石原
132080003,13208,菊野台
132080004,13208,国領町
132080005,13208,小島町
132080006,13208,佐須町
132080007,13208,柴崎
132080008,13208,下石原
132080009,13208,深大寺北町
132080010,13208,深大寺東町
132080011,13208,深大寺南町
132080012,13208,深大寺元町
132080013,13208,仙川町
132080014,13208,染地
132080015,13208,多摩川
132080016,13208,調布ケ丘
132080017,13208,飛田給
132080018,13208,西つつじケ丘
132080019,13208,西町
132080020,13208,野水
132080021,13208,東つつじケ丘
